,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2,NCS,과정
1600,요양보호사양성과정,산돌요양보호사교육원,34,650000,30,71.4,56.0,충남,보령시,06_보건의료,요양보호사
1601,요양보호사 자격증 취득과정,어르신사랑요양보호사교육원,30,540000,34,66.0,53.0,경기,용인시,06_보건의료,요양보호사
1602,요양보호사 자격증 취득과정,한빛요양보호사교육원,30,499920,30,47.3,55.0,대전,중구,06_보건의료,요양보호사
1603,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,31,640080,40,56.2,54.0,경기,부천시,06_보건의료,요양보호사
1604,요양보호사 자격 취득과정,성신간호학원부설요양보호사교육원,30,600000,40,52.2,57.0,전북,전주시,06_보건의료,요양보호사
1605,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,52.0,대구,달서구,06_보건의료,요양보호사
1606,요양보호사 자격 취득과정,성모요양보호사교육원,30,500160,36,73.1,56.0,경북,상주시,06_보건의료,요양보호사
1607,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,55.0,서울,강동구,06_보건의료,요양보호사
1608,요양보호사 자격 취득과정(A),전주안골간호학원부설요양보호사교육원,35,600000,40,48.6,57.0,전북,전주시,06_보건의료,요양보호사
1609,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,45,550080,30,48.0,55.0,서울,은평구,06_보건의료,요양보호사
1610,요양보호사 자격증취득 NCS과정,신현대요양보호사교육원,30,641520,40,59.8,57.0,인천,부평구,06_보건의료,요양보호사
1611,요양보호사 자격 취득과정,열린요양보호사교육원,35,540000,40,56.0,54.0,서울,광진구,06_보건의료,요양보호사
1612,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,641520,40,45.6,52.0,울산,동구,06_보건의료,요양보호사
1613,요양보호사 자격증 취득 과정,유니스타요양보호사교육원,30,570000,40,55.0,55.0,경기,파주시,06_보건의료,요양보호사
1614,요양보호사 자격증 취득과정,신천요양보호사교육원,30,640800,38,50.4,55.0,경기,시흥시,06_보건의료,요양보호사
1615,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,36,640080,37,59.8,56.0,부산,동래구,06_보건의료,요양보호사
1616,요양보호사자격증취득과정,다사랑요양보호사교육원,30,640800,30,61.4,57.0,대구,동구,06_보건의료,요양보호사
1617,요양보호사 자격 취득과정,김포요양보호사교육원,30,600000,40,52.4,55.0,경기,김포시,06_보건의료,요양보호사
1618,요양보호사 자격취득 양성과정,목포요양보호사교육원,30,480000,20,64.8,52.0,전남,목포시,06_보건의료,요양보호사
1619,요양보호사자격증취득(취업성공),노아요양보호사교육원,31,570000,21,52.0,53.0,인천,미추홀구,06_보건의료,요양보호사
1620,요양보호사 국가자격증 취득과정,인천일신요양보호사교육원,30,600000,40,62.2,56.0,인천,부평구,06_보건의료,요양보호사
1621,요양보호사자격증취득과정,부산해운대요양보호사교육원,30,600000,40,62.7,57.0,부산,해운대구,06_보건의료,요양보호사
1622,건강보험청구심사통합과정,메디아이부산학원,17,740000,15,54.5,32.0,부산,부산진구,06_보건의료,건강보험청구심사
1623,요양보호사 자격증 취득과정,성산요양보호사교육원,30,600000,33,56.8,56.0,부산,중구,06_보건의료,요양보호사
1624,요양보호사 자격 취득(오전),금정요양보호사교육원,35,600000,40,48.1,56.0,부산,금정구,06_보건의료,요양보호사
1625,간호조무사 자격증 취득,신갈간호학원,341,3040000,30,78.9,39.0,경기,용인시,06_보건의료,간호조무사
1626,요양보호사자격취득과정,마창행복요양보호사교육원,30,600000,40,54.5,52.0,경남,창원시,06_보건의료,요양보호사
1627,요양보호사자격증취득과정,주은요양보호사교육원,30,641520,32,55.7,56.0,경기,고양시,06_보건의료,요양보호사
1628,요양보호사 실업자과정(주간),인천서부요양보호사교육원,32,570000,40,46.2,55.0,인천,서구,06_보건의료,요양보호사
1629,요양보호사자격증취득과정,굿모닝요양보호사교육원,30,641520,40,59.0,56.0,울산,남구,06_보건의료,요양보호사
1630,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,55.0,서울,동작구,06_보건의료,요양보호사
1631,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,46,640080,38,54.0,58.0,부산,부산진구,06_보건의료,요양보호사
1632,요양보호사 자격 취득과정,삼성실버요양보호사교육원,45,640080,40,59.8,56.0,부산,북구,06_보건의료,요양보호사
1633,요양보호사 국가자격증 취득과정 (요양지원),충주요양보호사교육원,32,600000,38,63.7,53.0,충북,충주시,06_보건의료,요양보호사
1634,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,56.0,부산,남구,06_보건의료,요양보호사
1635,요양보호사 자격 취득과정,미래간호학원부설요양보호사교육원,33,640080,40,53.2,56.0,대구,북구,06_보건의료,요양보호사
1636,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,54.0,울산,중구,06_보건의료,요양보호사
1637,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,55.0,서울,강서구,06_보건의료,요양보호사
1638,요양보호사자격취득과정,햇빛요양보호사교육원,35,550080,36,66.3,54.0,서울,도봉구,06_보건의료,요양보호사
1639,요양보호사 양성과정,연수요양보호사교육원,30,600000,40,50.0,57.0,인천,연수구,06_보건의료,요양보호사
1640,요양보호사취득과정,광주역요양보호사교육원,33,600000,36,52.2,57.0,경기,광주시,06_보건의료,요양보호사
1641,"요양보호사자격취득과정(신규, 2020-1)",미래요양보호사교육원,41,642000,40,54.3,57.0,대구,달서구,06_보건의료,요양보호사
1642,요양보호사양성,광주간호학원부설요양보호사교육원,38,600000,25,64.3,55.0,경기,광주시,06_보건의료,요양보호사
1643,간호조무사 자격증 취득과정,강남메트로간호종합학원,199,3344000,33,72.5,32.0,서울,강남구,06_보건의료,간호조무사
1644,요양보호사자격증취득&취업연계과정(NCS과정),원당간호학원부설요양보호사교육원,32,600000,28,65.5,57.0,충남,당진시,06_보건의료,요양보호사
1645,요양보호사 자격취득 과정,성모요양보호사교육원,30,600000,37,57.3,56.0,인천,부평구,06_보건의료,요양보호사
1646,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,641520,37,53.3,54.0,울산,남구,06_보건의료,요양보호사
1647,요양보호사 자격 취득과정,세계로요양보호사교육원,33,641520,37,37.9,57.0,울산,동구,06_보건의료,요양보호사
1648,간호조무사국가자격증취득과정,계양간호조무사양성학원,197,2998960,37,69.0,36.0,인천,계양구,06_보건의료,간호조무사
1649,요양보호사 자격취득과정,원주간호학원부설요양보호사교육원,30,600000,30,62.6,54.0,강원,원주시,06_보건의료,요양보호사
1650,요양보호사 자격 취득과정,운정요양보호사교육원,30,641280,24,62.0,56.0,경기,파주시,06_보건의료,요양보호사
1651,요양보호사 자격 취득과정,한성요양보호사교육원,30,480000,35,60.0,47.0,서울,성북구,06_보건의료,요양보호사
1652,간호조무사 국가자격증반,수원탑간호학원,201,3268000,26,73.9,35.0,경기,수원시,06_보건의료,간호조무사
1653,요양보호사 자격취득과정,섬기미요양보호사교육원,30,640080,40,52.0,55.0,대구,동구,06_보건의료,요양보호사
1654,요양보호사 자격 취득과정,성모요양보호사교육원,30,550000,33,46.6,58.0,대구,남구,06_보건의료,요양보호사
1655,요양보호사 자격증 취득과정,진해보금요양보호사교육원,33,600000,40,45.7,53.0,경남,창원시,06_보건의료,요양보호사
1656,요양보호사 국가자격 국시대비,인천예원요양보호사교육원,60,540000,40,44.8,59.0,,,06_보건의료,요양보호사
1657,요양보호사 자격취득 교육과정(사회복지사 자격증 소지자반),더큰요양보호사교육원,12,250000,38,53.3,49.0,경기,시흥시,06_보건의료,요양보호사
1658,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,58.0,서울,강서구,06_보건의료,요양보호사
1659,요양보호사 자격 취득과정,이레요양보호사교육원,36,510000,36,50.2,58.0,서울,은평구,06_보건의료,요양보호사
1660,요양보호사 자격 취득 과정(사회복지사 자격증 보유자),에녹요양보호사교육원,12,200000,40,50.0,44.0,서울,구로구,06_보건의료,요양보호사
1661,요양보호사 자격 취득과정,화원요양보호사교육원,33,640080,40,53.2,55.0,대구,달성군,06_보건의료,요양보호사
1662,요양보호사 국가자격증 취득과정,부경요양보호사교육원,50,630000,40,50.9,54.0,부산,북구,06_보건의료,요양보호사
1663,요양보호사 자격 취득 과정,다원요양보호사교육원,30,540000,37,60.2,55.0,서울,노원구,06_보건의료,요양보호사
1664,요양보호사 자격 취득과정,영광요양보호사교육원,50,650000,40,54.3,53.0,경북,영주시,06_보건의료,요양보호사
1665,요양보호사자격증취득과정,새빛요양보호사교육원,31,600000,31,57.6,58.0,서울,송파구,06_보건의료,요양보호사
1666,요양보호사 자격 취득과정,삼척요양보호사교육원,30,552000,35,79.7,53.0,강원,삼척시,06_보건의료,요양보호사
1667,요양보호사 자격증 취득과정,남서울요양보호사교육원,38,500160,35,69.6,57.0,경기,용인시,06_보건의료,요양보호사
1668,요양보호사국가자격증취득과정,참사랑요양보호사교육원,60,600000,40,63.0,55.0,충북,청주시,06_보건의료,요양보호사
1669,요양보호사 자격취득과정,수원행복 요양보호사 교육원,30,480000,40,58.7,55.0,경기,수원시,06_보건의료,요양보호사
1670,간호조무사 자격 취득과정,효성간호보건학원,196,2998960,28,64.1,34.0,부산,해운대구,06_보건의료,간호조무사
1671,요양보호사 자격 취득과정,진해간호요양보호사교육원,35,630000,30,35.5,56.0,경남,창원시,06_보건의료,요양보호사
1672,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,30,550080,30,48.0,57.0,서울,은평구,06_보건의료,요양보호사
1673,요양보호사자격증취득과정,명성요양보호사교육원,39,510000,40,36.4,51.0,전남,여수시,06_보건의료,요양보호사
1674,요양보호사 국가자격 국시대비,인천예원요양보호사교육원,30,540000,40,44.8,58.0,,,06_보건의료,요양보호사
1675,요양보호사 자격 취득과정,프레이즈요양보호사교육원,30,451200,25,49.4,57.0,서울,동작구,06_보건의료,요양보호사
1676,요양보호사 양성과정(자격증 취득과정),부천중부요양보호사교육원,30,510000,40,52.4,56.0,경기,부천시,06_보건의료,요양보호사
1677,요양보호사국가자격증취득과정,새희망요양보호사교육원,35,600000,33,55.2,53.0,인천,남동구,06_보건의료,요양보호사
1678,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,30,640080,40,46.4,52.0,대구,서구,06_보건의료,요양보호사
1679,요양보호사자격증취득과정,정암요양보호사교육원,35,600000,40,49.2,56.0,부산,부산진구,06_보건의료,요양보호사
1680,요양보호사 자격 취득과정,서일간호학원부설요양보호사교육원,33,650000,34,56.6,55.0,충남,서산시,06_보건의료,요양보호사
1681,NCS요양보호사 국가자격증과정,부모사랑제2캠퍼스요양보호사교육원,30,600000,32,75.0,55.0,경기,의정부시,06_보건의료,요양보호사
1682,요양보호사 자격취득과정,새늘요양보호사교육원,57,600000,40,52.8,55.0,경기,평택시,06_보건의료,요양보호사
1683,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,54.0,대구,달서구,06_보건의료,요양보호사
1684,요양보호사 자격 취득과정,연세요양보호사교육원,30,450000,40,45.4,56.0,경기,용인시,06_보건의료,요양보호사
1685,요양보호사자격증취득과정,성모간호학원부설요양보호사교육원,33,600000,40,64.1,57.0,전북,정읍시,06_보건의료,요양보호사
