index,과정명,학원명,기간,훈련비,정원,취업률,연령대,NCS분야,과정
1630,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,54.0,06_보건 의료,요양보호사
1631,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,46,640080,38,54.0,58.0,06_보건 의료,요양보호사
1632,요양보호사 자격 취득과정,삼성실버요양보호사교육원,45,640080,40,59.8,56.0,06_보건 의료,요양보호사
1633,요양보호사 자격 취득과정,미래간호학원부설요양보호사교육원,33,640080,40,53.2,56.0,06_보건 의료,요양보호사
1634,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,55.0,06_보건 의료,요양보호사
1635,요양보호사 국가자격증 취득과정 (요양지원),충주요양보호사교육원,32,600000,38,63.7,53.0,06_보건 의료,요양보호사
1636,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,56.0,06_보건 의료,요양보호사
1637,"요양보호사자격취득과정(신규, 2020-1)",미래요양보호사교육원,41,642000,40,54.3,57.0,06_보건 의료,요양보호사
1638,요양보호사자격취득과정,햇빛요양보호사교육원,35,550080,36,66.3,54.0,06_보건 의료,요양보호사
1639,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,55.0,06_보건 의료,요양보호사
1640,요양보호사양성,광주간호학원부설요양보호사교육원,38,600000,25,64.3,55.0,06_보건 의료,요양보호사
1641,요양보호사취득과정,광주역요양보호사교육원,33,600000,36,52.2,57.0,06_보건 의료,요양보호사
1642,요양보호사 양성과정,연수요양보호사교육원,30,600000,40,50.0,57.0,06_보건 의료,요양보호사
1643,요양보호사자격증취득&취업연계과정(NCS과정),원당간호학원부설요양보호사교육원,32,600000,28,65.5,57.0,06_보건 의료,요양보호사
1644,요양보호사 자격취득 과정,성모요양보호사교육원,30,600000,37,57.3,56.0,06_보건 의료,요양보호사
1645,간호조무사 자격증 취득과정,강남메트로간호종합학원,199,3344000,33,72.5,32.0,06_보건 의료,간호조무사
1646,요양보호사 자격 취득과정,세계로요양보호사교육원,33,641520,37,37.9,57.0,06_보건 의료,요양보호사
1647,간호조무사국가자격증취득과정,계양간호조무사양성학원,197,2998960,37,69.0,36.0,06_보건 의료,간호조무사
1648,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,641520,37,53.3,54.0,06_보건 의료,요양보호사
1649,요양보호사 자격 취득 과정(사회복지사 자격증 보유자),에녹요양보호사교육원,12,200000,40,50.0,44.0,06_보건 의료,요양보호사
1650,요양보호사 자격취득과정,원주간호학원부설요양보호사교육원,30,600000,30,62.6,54.0,06_보건 의료,요양보호사
1651,요양보호사 자격 취득과정,이레요양보호사교육원,30,510000,36,50.2,58.0,06_보건 의료,요양보호사
1652,요양보호사 양성과정(자격증 취득과정),부천중부요양보호사교육원,30,510000,40,52.4,56.0,06_보건 의료,요양보호사
1653,요양보호사 자격 취득과정,화원요양보호사교육원,33,640080,40,53.2,55.0,06_보건 의료,요양보호사
1654,요양보호사 자격 취득 과정,다원요양보호사교육원,30,540000,37,60.2,55.0,06_보건 의료,요양보호사
1655,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,30,550080,30,48.0,57.0,06_보건 의료,요양보호사
1656,요양보호사 자격 취득과정,영광요양보호사교육원,50,650000,40,54.3,53.0,06_보건 의료,요양보호사
1657,요양보호사자격증취득과정,명성요양보호사교육원,39,510000,40,36.4,51.0,06_보건 의료,요양보호사
1658,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,58.0,06_보건 의료,요양보호사
1659,요양보호사국가자격증취득과정,참사랑요양보호사교육원,60,600000,40,63.0,55.0,06_보건 의료,요양보호사
1660,요양보호사 자격 취득과정,한성요양보호사교육원,30,480000,35,60.0,47.0,06_보건 의료,요양보호사
1661,요양보호사 자격취득과정,수원행복 요양보호사 교육원,30,480000,40,58.7,55.0,06_보건 의료,요양보호사
1662,간호조무사 국가자격증반,수원탑간호학원,201,3268000,26,73.9,35.0,06_보건 의료,간호조무사
1663,간호조무사 자격 취득과정,효성간호보건학원,196,2998960,28,64.1,34.0,06_보건 의료,간호조무사
1664,요양보호사 국가자격 국시대비,인천예원요양보호사교육원,60,540000,40,44.8,59.0,06_보건 의료,요양보호사
1665,요양보호사 자격취득 교육과정(사회복지사 자격증 소지자반),더큰요양보호사교육원,12,250000,38,53.3,49.0,06_보건 의료,요양보호사
1666,요양보호사 자격 취득과정,프레이즈요양보호사교육원,30,451200,25,49.4,57.0,06_보건 의료,요양보호사
1667,요양보호사 자격증 취득과정,남서울요양보호사교육원,38,500160,35,69.6,57.0,06_보건 의료,요양보호사
1668,요양보호사 자격 취득과정,운정요양보호사교육원,30,641280,24,62.0,56.0,06_보건 의료,요양보호사
1669,요양보호사 국가자격증 취득과정,부경요양보호사교육원,50,630000,40,50.9,54.0,06_보건 의료,요양보호사
1670,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,30,640080,40,46.4,52.0,06_보건 의료,요양보호사
1671,요양보호사 자격증 취득과정,진해보금요양보호사교육원,33,600000,40,45.7,53.0,06_보건 의료,요양보호사
1672,요양보호사자격증취득과정,새빛요양보호사교육원,31,600000,31,57.6,58.0,06_보건 의료,요양보호사
1673,요양보호사 국가자격 국시대비,인천예원요양보호사교육원,30,540000,40,44.8,58.0,06_보건 의료,요양보호사
1674,요양보호사자격증취득과정,정암요양보호사교육원,35,600000,40,49.2,56.0,06_보건 의료,요양보호사
1675,요양보호사 자격 취득과정,삼척요양보호사교육원,30,552000,35,79.7,53.0,06_보건 의료,요양보호사
1676,요양보호사 자격취득과정,섬기미요양보호사교육원,30,640080,40,52.0,55.0,06_보건 의료,요양보호사
1677,요양보호사국가자격증취득과정,새희망요양보호사교육원,35,600000,33,55.2,53.0,06_보건 의료,요양보호사
1678,요양보호사 자격 취득과정,진해간호요양보호사교육원,35,630000,30,35.5,56.0,06_보건 의료,요양보호사
1679,요양보호사 자격 취득과정,성모요양보호사교육원,30,550000,33,46.6,58.0,06_보건 의료,요양보호사
1680,요양보호사자격증취득과정,성모간호학원부설요양보호사교육원,33,600000,40,64.1,57.0,06_보건 의료,요양보호사
1681,요양보호사 자격 취득과정,서일간호학원부설요양보호사교육원,33,650000,34,56.6,55.0,06_보건 의료,요양보호사
1682,요양보호사 자격취득 과정,증평중앙요양보호사교육원,31,600000,35,61.9,53.0,06_보건 의료,요양보호사
1683,요양보호사자격증취득과정,마두요양보호사교육원,30,640800,40,54.8,56.0,06_보건 의료,요양보호사
1684,요양보호사 자격취득과정,새늘요양보호사교육원,57,600000,40,52.8,55.0,06_보건 의료,요양보호사
1685,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,54.0,06_보건 의료,요양보호사
1686,NCS요양보호사 국가자격증과정,부모사랑제2캠퍼스요양보호사교육원,30,600000,32,75.0,55.0,06_보건 의료,요양보호사
1687,요양보호사 자격 취득과정,연세요양보호사교육원,30,450000,40,45.4,56.0,06_보건 의료,요양보호사
1688,요양보호사자격취득과정,홍주요양보호사교육원,33,650000,32,57.3,51.0,06_보건 의료,요양보호사
1689,요양보호사 자격 취득과정(실업자),전주메디칼요양보호사교육원,30,624000,30,53.0,56.0,06_보건 의료,요양보호사
1690,요양보호사자격취득과정,햇빛요양보호사교육원,35,550080,36,66.3,53.0,06_보건 의료,요양보호사
1691,요양보호사자격증취득과정,금천요양보호사교육원,37,590400,38,53.5,55.0,06_보건 의료,요양보호사
1692,"요양보호사자격취득과정(신규, 2020-1)",미래요양보호사교육원,40,642000,40,54.3,53.0,06_보건 의료,요양보호사
1693,요양보호사자격증취득과정,상록요양보호사교육원,30,510000,35,47.3,52.0,06_보건 의료,요양보호사
1694,요양보호사 자격취득과정,이천요양보호사교육원,30,630000,32,60.5,56.0,06_보건 의료,요양보호사
1695,요양보호사 자격 취득과정,일등요양보호사교육원,30,450000,30,50.7,57.0,06_보건 의료,요양보호사
1696,요양보호사 자격 취득 과정(사회복지사 자격증 보유자),다원요양보호사교육원,12,250000,37,60.2,42.0,06_보건 의료,요양보호사
1697,요양보호사 자격 취득과정,현대요양보호사교육원,30,638400,25,55.1,54.0,06_보건 의료,요양보호사
1698,요양보호사 자격취득과정,이천요양보호사교육원,59,630000,32,60.5,57.0,06_보건 의료,요양보호사
1699,요양보호사 자격증 취득,새고려요양보호사교육원,30,600000,30,50.0,56.0,06_보건 의료,요양보호사
1700,요양보호사 자격증 취득,더나은요양보호사교육원,30,600000,40,33.3,57.0,06_보건 의료,요양보호사
1701,요양보호사 자격 취득과정,미소로섬김 요양보호사교육원,30,600000,37,50.0,56.0,06_보건 의료,요양보호사
1702,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,31,640080,40,56.2,56.0,06_보건 의료,요양보호사
1703,요양보호사 자격 취득과정,군산성모간호전문학원부설 요양보호사교육원,30,641520,40,59.3,54.0,06_보건 의료,요양보호사
1704,요양보호사 자격 취득 과정,행복요양보호사교육원,30,570000,26,51.4,55.0,06_보건 의료,요양보호사
1705,요양보호사자격취득(사회복지사자격증반),드림요양보호사교육원,15,250000,29,45.2,45.0,06_보건 의료,요양보호사
1706,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,30,600000,30,46.9,60.0,06_보건 의료,요양보호사
1707,요양보호사 자격 취득과정,천안경희간호학원부설 요양보호사교육원,35,450000,15,72.0,54.0,06_보건 의료,요양보호사
1708,요양보호사 자격증 취득 과정,산재요양보호사교육원,30,550080,38,52.8,57.0,06_보건 의료,요양보호사
1709,요양보호사 양성과정 사회복지사 국가자격증 소지자반,인천일신요양보호사교육원,11,250000,40,62.2,49.0,06_보건 의료,요양보호사
1710,(구직자) 요양보호사 자격 취득과정,조은요양보호사교육원,30,570000,40,47.3,55.0,06_보건 의료,요양보호사
1711,요양보호사 자격 취득과정,종로요양보호사교육원,37,641280,37,67.6,52.0,06_보건 의료,요양보호사
1712,요양보호사 자격 취득과정,정상요양보호사교육원,34,540000,38,56.0,55.0,06_보건 의료,요양보호사
1713,요양보호사 자격 취득과정,(주)한국요양보호사교육원,30,540000,30,53.5,55.0,06_보건 의료,요양보호사
1714,NCS 요양보호사 자격증 취득과정,천사요양보호사교육원,30,630000,35,61.4,57.0,06_보건 의료,요양보호사
1715,NCS 국가자격 요양보호사 취득과정,남동요양보호사교육원,30,600000,36,51.5,53.0,06_보건 의료,요양보호사
1716,요양보호사 국가자격증 취득과정,인천일신요양보호사교육원,33,600000,40,62.2,55.0,06_보건 의료,요양보호사
1717,요양보호사자격증 취득과정,주은요양보호사교육원,30,641520,35,55.7,55.0,06_보건 의료,요양보호사
1718,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,35,600000,40,65.0,52.0,06_보건 의료,요양보호사
1719,요양보호사 자격 취득과정,사하요양보호사교육원,30,640080,40,68.2,51.0,06_보건 의료,요양보호사
1720,요양보호사 자격취득과정,새늘요양보호사교육원,30,600000,40,52.8,54.0,06_보건 의료,요양보호사
1721,간호조무사 자격증 취득과정,서구간호학원,191,3000480,40,63.3,37.0,06_보건 의료,간호조무사
1722,간호조무사 자격 취득과정,(주)미즈간호학원,191,2527760,29,78.7,29.0,06_보건 의료,간호조무사
1723,NCS요양보호사 국가자격증과정,부모사랑요양보호사교육원,30,600000,24,68.9,56.0,06_보건 의료,요양보호사
1724,요양보호사(표준)주간과정,익산평화요양보호사교육원,30,641280,25,47.5,55.0,06_보건 의료,요양보호사
1725,간호조무사 자격 취득,현간호학원,191,2998960,31,88.9,26.0,06_보건 의료,간호조무사
1726,요양보호사자격증취득과정,익산성모요양보호사교육원,36,650000,35,66.0,52.0,06_보건 의료,요양보호사
1727,요양보호사 자격 취득과정,예산간호학원부설 요양보호사교육원,61,641280,30,87.5,53.0,06_보건 의료,요양보호사
